0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.12418247,-0.009111452,0.115111925,-0.067293964,-0.015638119,0.09197294,-0.08886767,-0.025485085,0.1889073,0.0998509,0.0796693,0.02645052,-0.029729778,0.12855956,-0.0164591,-0.021420462,0.1173851,0.06287334,0.09758792,-0.036298987,-0.040361274,0.13363299,-0.057986695,0.020571893,0.078770295,-0.024801346,0.088140525,0.039832894,0.07424355,0.012782206,-0.03975758,-0.029938083,0.15899582,0.00476481,0.006236016,-0.10925433,0.036662478,-0.050483305,0.17335139,0.12549718,0.023590235,0.0006142439,-0.097819,0.141421,-0.11100722,0.093199246,0.04993196,-0.052718736,-0.04562264,-0.08663269
-0.063438736,0.030035298,-0.01718624,0.07963307,-0.0839421,-0.0008079877,0.04741578,-0.027208269,0.07447655,0.10684944,-0.14113991,-0.107756466,-0.071593955,-0.085164666,-0.0615859,0.024722932,-0.076525144,0.032269992,-0.044404965,-0.03215748,-0.09144908,-0.07437702,-0.060886893,0.014347302,0.08772866,-0.10586224,-0.027657978,0.11298168,0.14317498,0.09847211,0.08975418,0.07201649,-0.085126095,0.10486979,-0.12703913,0.009046533,-0.060720336,0.062207974,-0.10714818,-0.07632277,0.12145094,-0.09399333,0.10773462,0.08327001,0.02635462,-0.006567204,0.047030974,0.010916476,-0.02515998,0.015754445
-0.014726431,0.113275394,-0.02064701,0.012646933,0.13233428,-0.11056345,-0.06570346,0.034540053,0.1222931,0.11768646,0.09582915,0.17143892,0.0016767904,0.004414665,-0.11679662,0.047159087,0.009500759,0.12896639,0.13213986,-0.093534,-0.115696624,0.07033897,0.0951212,-0.0020246548,-0.0126773305,-0.0031987117,0.039623614,-0.010633347,-0.005116116,0.092900716,-0.04629713,-0.12966785,-0.040297884,0.09711035,-0.06572195,-0.054372158,-0.06443027,0.00083437894,-0.035052925,0.016593348,-0.07985546,0.072675675,0.013382663,0.044523504,0.0069205123,0.06726954,-0.12393122,0.112390555,0.028979575,-0.053515553
-0.003940611,-0.16242455,0.10056392,0.062538825,-0.19607547,-0.04386933,-0.12758927,-0.086733654,-0.24091254,-0.04539424,0.07737937,-0.044505533,-0.007879169,0.03934188,-0.060957935,-0.24773568,-0.012664122,0.11656634,-0.0070689134,0.021417927,0.0664189,0.13109101,-0.08422469,0.05385198,-0.029831115,-0.08597921,0.046640877,-0.09867563,0.041884743,0.061999597,-0.07313805,0.011454888,0.021859484,-0.0715514,-0.05464589,0.06010584,-0.055707335,0.044726256,0.11658796,0.11744802,-0.027971609,-0.09269143,0.03177068,0.13531975,0.107991986,0.010083935,-0.10498847,0.088814884,-0.17940931,-0.13280009
0.09639302,0.1246292,-0.08197041,0.029079473,0.15621552,-0.113862425,0.039533067,0.0645442,0.119513,-0.014879865,0.022316918,-0.014776198,-0.076979846,-0.011076421,0.030833527,0.16752252,-0.031636544,0.0791497,0.13799958,0.16320105,-0.08504714,-0.046461046,0.07137909,0.036057305,0.13288292,0.0781556,-0.07032371,0.1154139,0.08517016,-0.0030131382,-0.06744685,0.035029285,0.14329582,0.14416608,0.14782436,0.12176963,0.11740749,0.101636685,-0.06718096,0.0040265997,0.033162735,-0.07819677,0.04154495,-0.09587749,0.012772404,-0.03678802,0.0001925184,-0.01245515,0.08138492,-0.09307431
0.06562893,-0.09842127,0.0015221221,0.06114802,-0.12814155,-0.082482345,-0.14444579,-0.061384566,-0.03234385,-0.022556376,-0.028539075,0.07952244,0.045826808,0.04425731,-0.019172987,-0.09101409,0.0696201,0.13713822,0.056073215,0.025213527,-0.08963444,0.08779313,-0.14357041,-0.019302294,-0.045904014,-0.15558027,0.09876264,0.048152454,-0.048711307,0.048707906,0.0028964276,-0.08238409,0.10274171,0.07905244,-0.12392692,-0.04837245,0.10300811,0.0102011105,0.15291992,-0.007919684,0.03703168,0.04041852,0.077703774,0.07778312,-0.092096806,-0.07217965,-0.015107874,0.11710304,-0.13518615,-0.006903818
-0.17500941,-0.17594823,-0.034813754,-0.08347158,-0.0035506184,0.039116994,-0.01456981,-0.17707323,-0.05723468,-0.097246945,-0.17289923,0.048248753,-0.1465011,-0.036232132,-0.17097735,-0.15317723,-0.1356584,-0.06087193,-0.12907384,-0.09118313,-0.039988272,0.0027379764,0.02245284,-0.12574619,-0.17305957,-0.09418519,-0.18315019,-0.27455184,-0.24265364,-0.20875755,-0.13029271,-0.069236495,-0.2640342,-0.11199425,-0.24904923,-0.015164123,-0.039556995,-0.04949032,0.025682593,0.021260103,-0.095276974,0.049059205,-0.008999737,0.058591448,-0.20312478,-0.123106994,-0.050126273,0.06823294,-0.03281282,-0.119662575
-0.14534408,0.07809004,-0.08180956,0.15144937,0.02230943,0.06289801,0.06699595,0.056409277,-0.08462788,0.01027406,-0.056522958,0.049567945,0.028609985,-0.17346738,-0.09314936,-0.13091725,-0.0800406,0.015678834,0.026266694,0.014576823,0.118940555,0.15769906,-0.07896192,-0.01296504,-0.14813468,0.00917546,0.036314853,0.07021221,-0.07002022,0.013097179,-0.13278612,-0.1327328,-0.006760434,0.036391262,0.01863402,0.03512861,-0.0964119,0.11260205,0.0579945,-0.011763886,0.032629825,0.055872936,0.058429074,0.14136429,0.10769784,0.08813112,-0.12213492,0.07120267,-0.07341729,-0.07956476
0.10488527,-0.10480398,0.11982222,-0.08393953,-0.08377917,-0.10454202,0.05971208,-0.0033065234,-0.027067361,-0.03175033,0.04719868,-0.06751077,-0.02727854,0.13216077,0.09986114,-0.07327228,0.038887173,0.05433711,0.03358743,0.05112796,-0.06551022,0.06951809,0.017563783,-0.026021129,-0.02473648,0.12532991,0.034001037,0.109752215,-0.024186548,-0.07857518,0.10553994,0.06450586,0.06515297,-0.0005841701,0.10620227,0.07202423,0.07975663,0.027447121,0.06444979,-0.058524176,-0.06896243,0.12474751,-0.022547143,0.11540654,0.019130686,-0.048808135,0.09579905,-0.051855735,-0.032197677,-0.05599522
-0.19623579,-0.017295014,-0.13155536,0.094499916,-0.030428758,-0.09565626,0.0024512887,-0.029321171,-0.03498129,0.03637045,0.028436402,-0.12674873,-0.027312275,-0.029501403,0.06082044,-0.1401789,-0.028602088,-0.12734297,-0.105369896,-0.21851589,-0.08457995,-0.057111412,-0.05702003,0.0058222273,-0.14625588,-0.14540187,0.00062347023,-0.008827989,0.010291206,-0.12488941,-0.0059400736,-0.07408375,0.08068748,0.08651578,-0.18733692,-0.022415929,0.016489303,-0.15508804,-0.041953925,-0.057154085,-0.048611164,-0.037827104,-0.13618569,0.11435389,0.038681258,-0.16774386,-0.13290796,-0.10737989,-0.3019507,-0.13607982
0.035610367,-0.091730624,-0.014676461,0.069932655,0.07105437,0.032879982,-0.03592816,0.16436453,-0.018093387,-0.01042724,0.076330304,-0.06165831,0.08911915,-0.017314078,0.07920502,-0.069644555,-0.015328503,0.11902794,0.1292464,0.10389753,-0.10097867,0.015584164,0.13009787,0.078427374,-0.084876925,-0.072354764,0.14259611,0.099537335,-0.022333406,-0.09667535,-0.060064513,-0.06983568,0.11275957,0.1021288,-0.04612986,-0.06939226,-0.05857651,-0.009098857,-0.039414234,0.03503595,0.0146088,0.057089426,0.13362616,-0.13790542,0.055808544,0.10455249,0.02644895,-0.04635628,0.03125715,-0.05348913
