0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.1523681,0.14287874,-0.085751615,0.16559586,0.093861386,-0.010891795,-0.024559464,0.17148189,0.052565813,0.011697142,0.06695504,-0.037323095,-0.09781587,0.1575444,0.09548613,-0.00012742955,-0.0025868297,-0.006494049,0.13886082,-0.070571415,0.0029581382,-0.051325858,0.16045143,-0.03645758,0.071596235,0.014217654,0.13070755,0.05937762,0.10776816,-0.04464031,0.112602495,-0.013113404,0.18223019,0.124899,0.039652307,-0.017330948,0.09129416,0.023511574,0.032353703,0.04670924,-0.0814483,0.06510491,-0.00421998,-0.072117455,0.16270478,-0.00880118,0.004428457,0.0940498,0.16579543,0.10429066
0.09756244,-0.100849435,0.106631175,0.07355399,-0.061219204,-0.06424565,0.028633235,0.16966796,-0.07236765,-0.04460961,0.103051394,0.018535571,0.07290492,-0.049404223,-0.07180069,0.07138639,-0.027860798,0.0026160204,-0.013723465,0.035040144,0.10174251,-0.07976422,0.10627607,-0.015852401,0.004198742,-0.120361276,0.017739741,0.06052417,-0.073633,0.08602467,0.008930951,-0.082599685,-0.07015934,-0.056136377,0.050211888,-0.10723511,0.05476478,0.16826916,-0.00674728,-0.10349365,0.026464608,-0.06718042,0.0820144,0.012031612,0.05276193,0.06117602,0.011734853,-0.0845575,-0.09293798,0.1153654
0.10181702,0.05611549,0.0030470162,-0.06178011,-0.07268285,-0.089080885,-0.014581985,0.122081004,0.0070192674,0.09178254,0.09419076,-0.10091695,-0.060104925,0.12738614,0.116369784,-0.056258507,0.10507108,0.104227304,-0.11183586,0.09611626,0.1443135,-0.079638906,0.157569,-0.035185736,0.014644452,-0.008341074,-0.0562478,0.10067636,-0.06898955,0.13079016,0.07067179,0.066205874,0.11574472,-0.09139366,-0.05741596,-0.031903896,0.06742062,0.07179958,-0.05250508,-0.07089477,0.066036336,-0.007394266,0.0037888489,0.07038576,-0.011894964,-0.04524834,0.06604749,0.038407728,-0.07018669,-0.05199376
-0.0019985074,-0.016099423,0.067944475,0.043838438,0.010746544,0.008371618,0.11169053,-0.031916637,0.08100367,-0.026490148,0.0622344,-0.014243053,0.069280334,-0.069316685,0.08006649,-0.09622962,0.060361035,0.07164288,-0.0683895,-0.09047389,0.121899605,-0.03618268,-0.14083278,-0.1586695,-0.008402638,0.067164205,-0.18885717,-0.004621792,0.0072276746,-0.09460992,-0.07658515,-0.17742291,-0.013151761,-0.14961897,0.082558736,0.049299616,0.056265064,-0.035536677,0.09898261,-0.098290116,0.09128442,-0.049016487,-0.01701848,-0.042630654,0.013781702,0.069851294,-0.016651578,-0.05771311,-0.15097348,-0.23877291
0.029109484,-0.0072202315,0.054708723,0.035702087,0.081676416,0.13480715,0.027469838,0.12456741,-0.075879134,-0.007756817,0.1530993,-0.14019845,-0.064510785,-0.030839784,-0.0245903,0.18381323,0.12261059,0.043065365,0.08507451,-0.0020736298,0.040877216,0.08552929,-0.05770249,0.07481123,-0.066114984,0.025796296,0.13786516,0.1624818,-0.010908435,-0.079725996,0.05123532,-0.09660962,-0.10221877,0.051652815,-0.120887876,0.05487946,-0.05275144,-0.06038818,-0.037351225,0.08784703,-0.028804136,0.16839363,-0.005255927,0.09363997,-0.11821363,-0.080184795,0.11042942,0.104320645,0.13837813,0.12798145
-0.0063910387,-0.0048134713,-0.073957585,5.0899267e-05,0.0070421267,0.11599688,0.07946361,0.16251369,0.054079827,0.03298033,-0.08520238,0.12901723,-0.011647524,-0.068348445,-0.052953966,0.049784824,0.09501321,0.1613501,-0.074573405,0.055185586,0.0063642957,0.022802938,-0.07584131,0.0048513,0.1297114,0.052741617,0.028229114,0.029034648,-0.03449287,0.10239829,0.031622007,-0.033105724,0.03633161,0.121722355,0.12424949,0.034646504,0.057910774,0.21294476,-0.10788977,-0.06763893,-0.06899217,0.16136885,0.016184395,-0.06520352,0.05700855,0.1703007,0.050763346,0.056448147,0.047334038,0.12380037
-0.082736485,-0.012128062,-0.020086639,-0.13400212,0.041075762,-0.11643725,-0.055606052,0.005145766,-0.11766852,0.090644546,0.0028938637,-0.1409181,-0.13437021,-0.056962132,0.10801339,-0.011298346,-0.08105573,-0.1402224,0.062859766,-0.08010391,-0.15589398,0.020982666,-0.102865666,-0.060418002,-0.06594014,0.04309694,-0.083760366,-0.09634376,-0.083731845,0.034267277,-0.12121904,-0.1351364,0.07613131,0.025739493,-0.103062265,0.08492772,-0.007910813,-0.07954833,-0.009549925,0.023607418,-0.053410392,-0.027279414,-0.13426198,-0.049194235,-0.087663144,-0.1770572,-0.13234042,0.09657087,0.105611295,0.061250355
-0.058693632,-0.024187574,-0.08674805,-0.04530618,-0.030763164,-0.09299749,-0.085564084,0.047144007,-0.121271014,-0.06802844,-0.1662561,0.007844785,-0.08330085,0.07937268,-0.04471763,0.013156995,-0.00079768203,-0.095733956,-0.02084016,-0.094367646,0.06954898,-0.14109242,-0.12815757,-0.07043552,-0.14409386,-0.008884258,-0.1304565,-0.00694674,-0.12733589,-0.17334577,0.06335629,-0.08160276,-0.13632935,-0.022507198,-0.05318116,-0.19004963,-0.14359595,-0.17814775,-0.004883415,-0.008231651,-0.04604167,-0.088103265,-0.08420568,-0.12103294,-0.021073673,-0.18998289,-0.1266234,0.031559143,-0.088843636,-0.09005226
-0.035281,-0.009732757,-0.11783297,0.124118246,-0.08942244,0.043695487,-0.05736785,0.09681628,0.131366,0.024490966,0.046344493,-0.10361408,0.14360325,0.039441396,-0.048857827,0.042604648,0.048711192,-0.10640021,-0.059991203,0.04913797,0.029469935,-0.018001853,-0.049311534,-0.11623144,0.046624884,0.063710496,-0.1479115,-0.1097798,0.029348515,0.09027377,0.10148535,-0.052475393,0.04114108,0.028991664,0.14511442,-0.055192236,0.0828089,0.07024372,0.019029895,0.07255081,0.15898463,0.10704697,-0.11247639,0.08750631,-0.112133145,-0.069472544,-0.02182811,-0.029002314,-0.12897192,-0.047905587
-0.04743136,-0.1155295,0.061021343,-0.07544405,0.09961077,-0.029659448,-0.016426908,-0.112276785,-0.09983799,-0.14044963,0.10643359,0.021160554,0.06927038,-0.014436184,0.04107225,-0.11816035,0.076538414,-0.0146029405,0.004220024,0.049077537,-0.13557196,-0.046455167,0.015413098,-0.024825495,-0.05957203,0.026374826,-0.052302897,0.047038227,0.03972903,-0.11329428,0.014580555,0.07448397,0.021320725,-0.026587833,-0.12982434,-0.156376,-0.08717875,0.036384795,-0.020176733,-0.075098045,-0.00045085666,0.06088991,0.024348091,-0.0011172582,0.051716372,-0.12260871,0.095876426,0.002516679,-0.0033285404,-0.18683122
