0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
0.052222945,-0.1309762,0.08969125,-0.016659634,0.069476366,-0.018700557,-0.21842954,-0.1268669,0.0016652984,-0.16650914,-0.083252735,-0.162628,0.109336644,0.010237414,0.09552874,-0.100266755,0.020444207,-0.041539624,-0.027098233,0.036708623,0.026135236,0.010001424,-0.15858762,0.18749887,-0.09570715,-0.08284571,-0.1686247,0.07001924,-0.056315906,-0.14374898,0.02931913,-0.01934974,-0.063225076,-0.13610865,-0.12269649,0.02923795,-0.0681933,-0.12422923,-0.11615582,0.055065937,0.0068091853,-0.17813548,0.0624639,-0.1478772,0.12389953,-0.09223496,0.042373776,-0.10598763,0.11551847,-0.12120865,-0.024211647,0.048725374,-0.01806759,-0.067487694,0.011413633,-0.023761021,-0.118592754,0.01688524,-0.041390628,0.09769857,-0.11927944,0.068472184,0.006568045,0.02087607,-0.055913657,-0.05455227,-0.2720637,-0.07212214,-0.09863938,-0.0689998,0.0642302,-0.07119055,-0.013855707,-0.13970357,-0.07597226,-0.0645625,-0.038708344,0.06282121,-0.13968599,0.050686162,-0.09975319,0.051710326,-0.035376444,-0.016628845,0.06453728,-0.12774937,0.011762893,-0.004605805,-0.008047195,-0.065438725,-0.044561252,-0.015071587,-0.09041229,-0.08827584,-0.026592294,-0.1369165,-0.16023445,-0.058461078,-0.094987184,0.22562921,-0.014811274,0.11756073,-0.022583509,-0.16760127,-0.007906246,0.18433954,0.04393584,-0.016180681,0.0055620214,-0.027226537,-0.06570471,-0.07304205,0.007328669,0.17925228,-0.041438032,0.20754673,-0.06260525,0.17857437,-0.07250161,-0.13717547,-0.08338745,0.053672135,-0.11139877,-0.10293185,0.019295722,-0.07362305,-0.17840779,-0.014957019,-0.00942599,-0.122280486,-0.13092287,-0.05240209,-0.016255906,-0.23494335,0.031698003,-0.08745754,0.035686385,-0.13799475,-0.034786772,0.3347391,0.023061138,-0.13336012,-0.094077416,0.050509464,-0.12743288,-0.17396234,0.19793667,-0.059441205,-0.033162657,-0.045648802
-0.07840089,-0.05875072,-0.052100386,-0.16143285,0.0066744927,-0.03335457,-0.025939794,-0.041006725,-0.06574584,-0.04408001,-0.07134245,-0.24545401,-0.03809031,-0.0510294,-0.04876245,0.05067785,-0.1576771,-0.031197418,0.050219595,-0.04236001,0.0033327101,0.07117153,-0.08943307,0.29062507,0.019585088,0.008417362,-0.17937978,0.10718624,-0.013396916,-0.014647881,0.03436062,-0.0061258376,-0.14816025,-0.006285445,-0.12305717,-0.0826115,-0.1290465,0.047096524,0.019439247,0.10530494,-0.008034968,-0.060298268,-0.047117487,-0.24931796,0.052557133,-0.12939875,-0.009598731,-0.10702143,0.10492917,-0.15175213,-0.024681507,0.08851155,0.0030225166,0.08173564,-0.09496962,-0.08012977,-0.071373954,-0.040430896,-0.036124963,0.04761288,-0.02189628,-0.001380534,-0.102574095,-0.03959729,0.05720655,-0.09464774,-0.308908,-0.0811224,-0.0682804,-0.1265212,0.062414426,-0.17887689,-0.0031608166,-0.11171581,-0.12531133,-0.10160692,0.047747046,0.01617964,-0.050817907,-0.030131502,0.06304409,0.099925004,0.042857908,-0.023052061,0.010982834,0.002646454,-0.09130519,-0.039293036,-0.12038694,-0.1740471,0.019310381,0.017791755,-0.14604169,-0.09588923,-0.11777558,-0.05174106,0.0066795647,-0.117113076,-0.0572562,0.09574157,-0.19870295,0.117337696,0.05844483,-0.09539265,-0.06200026,0.11618465,-0.06522907,0.03398317,0.024109313,-0.07923968,-0.09449781,-0.07534757,-0.10726972,0.19558372,-0.084027894,0.4128147,-0.03830557,0.18066202,-0.123360194,-0.16582777,-0.046418644,0.0042128973,-0.06150397,-0.110924006,0.032383688,-0.14621502,-0.031534646,-0.11923397,-0.15384309,-0.12667932,-0.1653215,-0.08304217,-0.0368503,-0.21264713,-0.07085868,-0.029243765,0.014079175,-0.047144774,0.015194626,0.45575842,-0.119861335,-0.063454576,0.0063318308,0.045960564,-0.15016781,-0.17393939,0.30640072,-0.10915827,-0.1028727,0.10894923
0.008691633,-0.019758496,-0.08839194,-0.12748347,-0.08367716,-0.09217885,-0.25525695,-0.032313902,-0.23184836,-0.074343756,-0.17805147,-0.10134855,-0.08196278,0.0021043774,-0.005455887,-0.09757697,-0.028927097,-0.011150854,0.09845532,-0.06353439,-0.08966394,0.008111333,-0.17059402,-0.110261776,0.026439985,-0.09104724,-0.1030127,-0.18606518,-0.12467947,-0.13948184,0.029015383,-0.05844253,-0.09876964,-0.11851359,-0.13829874,-0.036813024,0.0184217,-0.17612697,-0.11637147,-0.030051507,-0.1493406,-0.06277904,0.0078911595,-0.19386941,-0.15121494,0.03655679,-0.06615888,0.06924359,0.06090976,-0.14131267,-0.040937483,0.051103313,-0.025762359,-0.045938518,-0.060623456,0.012862132,-0.10294761,0.045156926,-0.06699211,-0.03353741,-0.14616439,-0.10150912,-0.16566871,0.10026157,-0.10768411,-0.1214044,0.026230719,-0.09447914,-0.045604054,-0.039140165,-0.18634963,-0.13650307,-0.110560074,0.015256917,0.01570212,-0.09612208,-0.003932493,0.007026016,-0.016446779,-0.003944561,-0.007752208,0.28696063,-0.12798677,-0.10649696,-0.38334802,-0.09411974,-0.17262648,-0.15331338,-0.06947854,-0.05341821,-0.07033461,-0.04970982,0.0023623735,0.01832254,-0.097965606,-0.085323386,-0.029560566,-0.21341124,-0.13007209,0.050039023,-0.16713524,-0.0046014325,-0.06072879,-0.052807886,0.011718355,0.064480096,0.09836915,0.03637416,-0.08082576,-0.03738071,-0.1650955,-0.09601214,-0.17794947,-0.11989123,-0.06261391,-0.20565748,-0.056096338,0.19042097,-0.16586429,-0.10358506,-0.037246868,0.05796108,-0.097481616,-0.026179604,0.25877443,-0.18978123,-0.07781589,-0.031760518,-0.095182426,-0.08037019,-0.07184747,-0.18352515,-0.05393668,-0.14381482,-0.055816267,0.009373234,-0.069870435,-0.13701862,-0.07071663,0.1834391,-0.09140965,-0.057350945,-0.02020038,0.021081746,-0.03779392,-0.05538933,-0.20390035,0.028423868,0.047644295,-0.06171384
-0.12795818,-0.14817853,0.070428096,-0.08674331,-0.10336643,-0.1308553,-0.20550643,-0.097792536,-0.04501423,-0.08043269,-0.046602488,-0.1953801,-0.0132802855,-0.11252382,0.063919365,-0.033283684,-0.15045391,-0.07105421,0.022614123,-0.12934355,-0.038937896,0.12275297,-0.12368695,0.029474732,-0.03575415,-0.12029701,-0.16818704,-0.14665517,-0.031193709,-0.10854391,-0.064570464,0.036299154,-0.100190766,-0.008513758,-0.038645823,-0.17736979,0.021645665,-0.09189246,-0.100254536,0.07652094,-0.032178074,-0.054230176,0.06742801,-0.089621276,-0.1443172,0.022000618,-0.040260084,-0.08525429,0.023490472,0.0053665694,-0.128587,-0.04353718,0.05026751,0.012059176,-0.08713351,0.06754932,-0.106137216,0.08013623,-0.011058389,-0.068958625,-0.06379076,-0.13292462,-0.17639959,0.020681394,-0.0072816727,-0.03960511,-0.11079072,-0.07386648,0.0018787646,-0.1356535,-0.1939493,-0.093966864,-0.15857746,0.017477127,-0.017687498,0.014149678,-0.06195472,0.06263952,-0.0672886,-0.06180538,-0.0013858554,0.08656971,-0.03246792,-0.07979278,-0.10261566,-0.030880716,-0.04130002,-0.1766951,0.01958656,-0.08985657,-0.11431152,0.036568046,-0.07044544,-0.049679864,-0.0923216,-0.16873926,-0.14410453,-0.13824247,-0.14208335,-0.02067136,-0.02037282,-0.084495865,0.060058456,-0.04513301,-0.05419282,-0.046195928,0.009185386,0.027351033,-0.110362954,-0.12054406,-0.070005655,-0.08702764,-0.036717318,-0.061814785,0.0016819529,-0.13104062,-0.06448678,0.15537556,-0.13521414,-0.09996391,-0.0075946813,-0.04606964,-0.04679458,-0.16232058,0.15917465,-0.19097607,-0.08818647,-0.1397515,-0.14277516,-0.00873512,-0.049358763,-0.09684892,-0.18529788,-0.049155854,-0.098518826,-0.06833767,-0.08220947,-0.17054985,0.02653015,0.3557868,-0.19061147,-0.04992192,-0.113961786,0.1314592,-0.0444824,-0.040284675,-0.10726558,0.00022264212,-0.04456873,-0.20518951
-0.09516379,-0.18640359,-0.02539907,0.0017925436,-0.002372439,-0.013374414,-0.22251707,0.024376431,-0.0693317,-0.034144588,-0.05535941,-0.111299,-0.057491012,0.011381276,-0.06970279,-0.17700307,-0.124242306,-0.14795905,-0.02408155,-0.16609241,-0.15453336,0.1112143,-0.24136652,0.1620251,-0.049940478,-0.13919733,-0.06722171,-0.1643221,-0.023764884,-0.092643425,-0.0930497,-0.03861089,-0.008437021,-0.10952053,-0.098603114,-0.1443307,0.026982432,-0.049360234,-0.10414106,0.053951833,-0.0008731438,-0.09659131,0.031140398,-0.1302344,-0.118431576,-0.08260916,-0.1529808,-0.007058534,0.03491036,-0.07272729,-0.05273787,-0.04359312,-0.026772562,-0.18296345,-0.08886324,0.034634467,-0.123072006,0.0037918035,-0.06551884,-0.037299093,0.043903567,-0.18190092,-0.07295844,-0.016084155,-0.068562515,-0.19594097,0.011495356,0.03902623,-0.08708374,-0.10292869,-0.23178533,-0.15899056,-0.14571038,-0.01579205,-0.016732963,0.042817984,-0.16410819,0.08166837,-0.041624226,-0.01146053,-0.14897414,0.043328967,-0.13385202,-0.17639528,-0.053305026,0.025617713,0.006714828,-0.18052742,-0.021918623,-0.043144755,-0.12737894,0.042046275,-0.14022188,-0.14480731,-0.15206613,-0.13468583,0.021533867,-0.09249257,-0.3029729,0.011406133,-0.018815558,-0.1320648,0.01194813,-0.11110251,-0.10657271,-0.111954495,-0.027835608,0.04864664,-0.09331514,-0.09988877,-0.12847976,-0.11551527,-0.007191697,-0.032196153,-0.10752838,-0.08287275,-0.07218454,0.0002094161,-0.11460611,-0.059126765,-0.006416667,-0.03049307,-0.17661394,0.010365126,0.02387868,-0.14994597,-0.06723397,-0.21443558,-0.14867266,-0.027792973,-0.10076165,-0.018272758,-0.13404848,-0.096481204,0.0067556794,0.054037943,-0.11401414,-0.11724424,0.018342486,0.222426,-0.15099026,-0.12258791,-0.14135693,0.0767499,-0.07279585,-0.045444835,-0.15764874,-0.057501487,-0.100909725,-0.030895177
-0.19021192,-0.047322053,-0.057926983,-0.14073962,-0.029952161,-0.15151393,-0.22203094,-0.09185205,-0.09326598,-0.03954676,-0.05966123,-0.14808573,0.047608092,-0.1553523,0.0069237244,-0.11728296,-0.21913458,-0.1939082,-0.105280146,-0.09961799,-0.171216,0.022562036,-0.25754592,0.058430273,-0.05354608,-0.041710313,-0.050753035,-0.09400676,-0.0547496,-0.16851817,-0.031134957,0.06461131,-0.016561694,-0.18340842,-0.1552784,-0.115535185,-0.13264775,-0.09340706,-0.008802616,0.08560366,-0.099549145,-0.06826782,0.03377977,-0.08629674,-0.15761624,-0.05338597,-0.021630166,-0.066759944,0.11540151,0.005648036,-0.009851645,-0.047303364,-0.077832974,-0.11005152,-0.108209215,-0.0035674174,-0.15623587,-0.06619404,-0.09557318,0.004918301,-0.069414824,-0.19945373,-0.12836315,-0.06825342,0.04689964,-0.08494637,-0.12306087,-0.046970505,-0.039415676,-0.23660664,-0.11358969,-0.22334343,-0.15274736,-0.10251013,0.02623532,-0.1256377,-0.07729197,0.09273973,-0.122272834,-0.15424538,-0.13695458,0.058811482,-0.20314047,-0.07162088,-0.13071111,-0.17364913,-0.1372714,-0.18388419,-0.15421678,-0.088809766,-0.082188904,-0.04431666,-0.045405447,-0.074165784,-0.07169051,-0.085060604,-0.09335496,-0.24516301,-0.25557703,-0.03701006,-0.21733065,0.034874648,-0.124108806,-0.18320633,-0.07224421,-0.011792652,-0.01711319,-0.10541459,-0.06992531,-0.037771903,-0.020372093,-0.08458534,-0.092755176,0.06219192,-0.07765807,-0.047109447,-0.19933812,-0.050428886,-0.22358897,-0.054289404,-0.13060376,-0.067317076,-0.18659708,-0.10548411,0.044586916,0.004652914,-0.18748967,-0.24024686,-0.17670318,-0.1213639,0.06633595,-0.04385447,-0.14887875,-0.055641085,-0.022902615,0.020101476,-0.041141815,-0.06682128,0.047997512,0.21759896,-0.19397825,-0.06066565,-0.023130782,-0.08659656,-0.05525821,-0.1250424,-0.087923415,0.0658141,-0.045196652,-0.21574938
0.056272913,-0.078844614,-0.030238016,-0.04010172,0.043215126,-0.1479035,-0.17971265,-0.06598119,-0.06982985,0.0060992567,-0.23602721,-0.093821965,0.0890839,-0.004497234,-0.029200912,-0.06830037,-0.056384407,-0.089622274,0.037615664,-0.014009027,0.0138462465,0.07483971,-0.16185862,0.27108973,-0.0112796035,-0.20491862,-0.15982412,0.009985632,-0.18040082,-0.15620618,-0.1265854,0.08257576,-0.21829481,-0.07851174,-0.03036788,-0.101542175,-0.061095305,-0.051151685,-0.008587733,0.16398689,-0.08614596,-0.18484512,0.017108714,-0.12689276,-0.00045328448,-0.05549455,-0.114845134,-0.14715135,-0.051582564,-0.21872276,-0.092052385,-0.06671823,0.1395502,-0.09262094,-0.083881155,-0.0421455,-0.13374302,0.09928715,-0.10424948,-0.04893845,-0.09360466,-0.10791664,-0.026840819,-0.072586365,-0.08546765,-0.05048298,-0.015822617,-0.0021907683,-0.028686693,-0.025649915,-0.02810578,-0.07832769,-0.15802023,-0.0077638323,0.012754875,-0.10011731,-0.12049604,-0.019073496,-0.09649327,-0.087022245,-0.11880124,-0.036239278,-0.11606585,-0.110288456,-0.24921364,-0.015522745,-0.0862899,-0.04262872,0.018272726,-0.07478344,-0.1386438,-0.045565967,-0.112427644,-0.013848681,-0.07295161,-0.13543887,-0.13383864,-0.19545949,-0.2357286,0.05831844,-0.22896981,0.07190741,0.03499081,-0.06268891,-0.16752009,0.0881565,0.020305743,-0.071971595,-0.10199591,-0.068457805,-0.0024588986,-0.12936875,-0.23354766,0.17744635,0.025189592,0.01664717,-0.12615877,0.11488224,-0.14981455,-0.002886021,-0.049494915,0.022903478,-0.09981862,-0.11335763,-0.0734953,-0.1816204,-0.22472082,-0.19095756,-0.0071249297,-0.07049892,-0.045326117,-0.06530952,-0.20515278,-0.05584975,0.0026891395,-0.12852725,-0.16842182,-0.056411095,0.018852694,0.37156305,-0.14349324,-0.22660595,-0.0025056342,0.109690264,-0.15083261,-0.16043237,0.033872046,-0.05181324,-0.15623051,-0.020337133
-0.0057222224,-0.024195917,-0.066477545,-0.0671855,0.02709072,-0.073796675,-0.071698666,-0.04794454,-0.01217004,-0.18745475,-0.13862991,-0.14991412,0.028525682,-0.16032174,-0.11795319,-0.14030707,-0.13525912,-0.08154014,0.024915688,-0.010496118,-0.12719838,0.092132814,-0.0955604,0.22938658,-0.1664823,-0.23264556,-0.07554132,-0.12470966,-0.18822405,-0.0762255,-0.032219086,-0.09146446,-0.19700561,-0.19608137,-0.15607196,-0.085411154,0.00057134463,-0.04989406,-0.107347846,-0.029778592,-0.116464175,-0.20045799,0.037013564,-0.19932921,-0.13830222,-0.0048842863,-0.1479089,-0.09199861,0.07688323,0.009932619,-0.15280466,-0.06814879,0.081477456,-0.14623995,0.027592493,0.036160413,-0.08272653,0.10110468,-0.22133203,-0.08957306,0.021004964,-0.12541288,-0.1911751,-0.02014709,-0.09552165,-0.024331324,-0.1475702,-0.04109851,-0.029892005,-0.06751213,-0.033920217,-0.11502252,-0.16037008,-0.01677302,0.043578733,-0.004143095,-0.07841852,0.08396236,-0.17183724,-0.12615891,-0.058002383,0.1429722,-0.07334365,-0.13712503,-0.02920431,-0.11680107,-0.0831154,-0.102795094,-0.05961395,-0.15885991,-0.11960701,-0.0016343555,-0.19393353,-0.10680978,-0.09630229,-0.065042675,-0.119206235,-0.106366724,-0.19550903,0.110384576,-0.19562674,0.022823663,-0.095419265,-0.16152999,-0.118214846,-0.0139513435,-0.009209721,-0.071070775,-0.15966858,-0.25527063,-0.1517181,-0.13693199,-0.22149591,0.009947835,0.037282266,-0.01818569,-0.06316474,0.19021712,-0.025843948,-0.17029175,-0.13495332,0.04709622,-0.18539014,-0.099593975,0.03335974,-0.11206368,-0.07653459,-0.14046016,-0.06488836,-0.17772512,-0.09096238,-0.11987057,-0.1535179,-0.026256977,-0.07232517,-0.1261263,-0.113542065,-0.21447836,-0.07601075,0.47157288,-0.013179357,-0.068829075,-0.05571488,-0.02544407,-0.034662556,-0.08440004,-0.122654475,-0.04628592,0.045846466,-0.1979914
-0.025178904,-0.1130066,0.02850526,-0.12831482,-0.089000545,0.040657386,0.017127592,-0.014090467,0.045742273,-0.06965683,-0.19939408,-0.06577316,0.024678975,-0.11434874,-0.029946603,-0.016280832,-0.10488094,-0.08742271,0.17419991,-0.1219133,-0.011848496,0.033408586,-0.14678824,0.3168337,-0.14408313,-0.09907916,-0.20701236,0.014101535,-0.12270733,-0.07922111,-0.17263168,-0.12592812,-0.12443682,-0.05224733,0.007994743,-0.08863572,-0.13625015,-0.03499818,-0.17306432,0.01877657,-0.05167953,-0.19947645,-0.011708614,-0.055032317,0.010050645,-0.15331769,-0.017317707,-0.114143014,-0.13901094,-0.16534059,-0.13997985,0.014824092,0.117638916,-0.11907401,-0.16150294,-0.120988145,-0.21225435,0.10038737,0.042313404,0.07031997,-0.16678469,-0.10556913,-0.11092242,-0.17129599,-0.14715907,0.04514363,-0.1485601,-0.091397986,0.029508466,-0.050972708,0.008065185,-0.18584768,-0.06538334,-0.043425266,0.032149147,-0.050493628,0.0072577945,0.024460556,-0.018932262,0.010335893,-0.025975801,-0.06314631,0.03660168,-0.13951223,0.01750304,-0.063726604,-0.18699223,0.036763653,-0.15901427,-0.22069137,0.0072513395,0.004582065,-0.020827115,-0.027751584,-0.060300928,-0.03274745,-0.102137625,-0.13978639,-0.057809494,0.23731351,-0.18598318,0.050768547,-0.03575046,-0.06493689,0.009222544,0.17495027,0.11893766,-0.010525968,-0.18147855,-0.002255962,-0.13839488,-0.11363694,-0.19240122,0.24139358,0.02259269,0.32997584,-0.019140564,0.03663283,-0.071166,-0.015459684,-0.12926787,-0.083843336,-0.02134771,-0.19684346,-0.05630692,-0.108454816,-0.13317886,0.019351825,-0.12094073,0.017220391,-0.25663224,-0.07780748,-0.026463693,-0.07856795,-0.095983505,-0.030483034,-0.19714995,-0.13846953,-0.060064215,0.49589965,-0.06275328,-0.22744402,-0.09664955,-0.05936081,-0.053440355,-0.1929485,0.31868592,0.1109498,-0.010588458,0.09699404
0.0023946553,-0.027023135,0.043461308,-0.14944056,0.02446346,-0.012152757,-0.31485385,0.001844472,-0.16382848,-0.08040683,-0.07814281,-0.22567719,0.056079384,-0.040253583,0.0063581862,-0.038042616,-0.08191785,-0.08263415,0.0595825,-0.14303267,-0.026803741,-0.081378624,-0.13062574,0.18733719,-0.114756614,-0.12922744,-0.15381579,-0.10879061,-0.07842549,-0.1395797,-0.0572718,0.05968458,-0.12096692,-0.11330119,-0.09490148,-0.028041484,0.027040383,-0.023464922,-0.019844338,0.15215078,-0.07513815,-0.07663368,0.05332908,0.01332213,-0.12277205,-0.081945226,0.010951049,-0.08513655,0.21540703,-0.14458683,-0.14586797,-0.087801166,-0.02233505,-0.13895814,-0.07176824,0.0061343573,-0.025655083,0.0016087298,-0.10844819,0.04698369,-0.1042553,-0.20195925,-0.096724406,-0.009725312,-0.01162646,-0.09381365,-0.008736149,-0.01787277,-0.040015604,-0.2156998,-0.11051994,-0.055104867,-0.05829105,-0.18918057,-0.08423682,-0.11479665,-0.08259348,0.089209564,0.040714994,-0.16452672,-0.036369883,0.054577854,-0.06751436,-0.16233288,-0.1695146,-0.19793423,-0.15333492,-0.010960139,-0.14178613,-0.010049077,-0.10919771,-0.040517736,-0.20155375,-0.07184621,-0.15453416,-0.24000768,0.04015289,-0.25602895,-0.21655971,0.14048791,-0.18019158,-0.049735833,0.013592095,-0.041429315,-0.14229965,0.029420204,-0.0951518,-0.088059425,0.027163489,-0.18542647,-0.13794658,-0.10265018,-0.03802083,0.024649555,-0.0732996,-0.08743172,-0.043531872,0.11365507,-0.20306249,-0.12223206,-0.09000792,-0.075013526,-0.1745529,-0.06097639,-0.038982637,-0.12979324,-0.10206331,-0.095128894,-0.12595475,-0.069285296,0.014181611,0.0785206,-0.10409236,-0.0009810823,0.003255233,0.027734015,0.0077707353,-0.12218058,-0.121690005,0.34704164,-0.127528,-0.2155575,-0.02119894,-0.05223292,-0.11675838,-0.12842235,-0.11013732,-0.05043797,-0.06768164,-0.07848878
