0
-0.0969749
-0.11326435
-0.07157539
-0.09936475
-0.10770047
-0.10307831
-0.07496382
-0.15601885
-0.11898653
-0.124033324
-0.10599448
-0.12270924
-0.12980449
-0.08270417
-0.08641254
-0.083566
-0.16604334
-0.14071232
-0.096210696
-0.10150424
-0.092687406
-0.10441691
-0.14030059
-0.15026508
-0.12805983
-0.05828792
-0.19474651
-0.18843016
-0.1476256
-0.10262996
-0.12689817
-0.14416267
-0.17769432
-0.11642481
-0.079622656
-0.09497354
-0.10362021
-0.18896589
-0.03868024
-0.07636738
-0.03715644
-0.17179435
-0.122344255
-0.113468096
-0.08851875
-0.10918613
-0.11089034
-0.2340419
-0.1608976
-0.1832942
