0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.038749386,-0.074915215,0.041926056,0.10986289,0.038336918,0.09041164,-0.027894361,-0.11805814,0.05830954,0.122239426,0.078506306,-0.10731031,0.16634229,-0.019103125,0.07620305,-0.16959816,0.07195904,0.07286852,-0.097746395,0.113283955,0.089753576,0.12715036,-0.09851304,-0.10986351,0.048337948,0.046200227,-0.12731081,0.05881949,-0.07835817,-0.15314844,0.029061245,0.11933455,0.07481576,0.10553101,-0.0033341325,0.035924353,0.021087404,0.041014135,-0.03969742,0.05912547,0.05629174,0.0562951,0.10678129,0.07064987,0.072653085,0.10656904,-0.045483235,-0.051368624,-0.17984247,0.086719625
0.0154892625,0.0459847,-0.07650305,-0.0687534,-0.019444292,0.013083659,-0.11592281,-0.12349149,-0.17016113,-0.11097399,0.07161885,0.10848385,0.14050701,0.052761093,0.016480552,0.053335108,-0.079037905,0.1465147,-0.1784789,-0.051679343,-0.12870479,-0.023458363,-0.115476355,0.07649162,-0.06692434,-0.09600869,-0.1319369,0.00880071,-0.055313505,0.05015559,-0.14163662,-0.079768635,0.0498486,-0.011278609,-0.050534695,0.053493384,-0.14875063,0.11051128,-0.04529803,0.11968522,0.04503318,0.050436374,-0.114527844,0.09380101,-0.10524672,0.029070608,0.0008581038,0.02771515,-0.23329382,0.103706725
0.013692991,-0.04792796,0.09887147,0.082727954,-0.13558242,-0.08409264,0.026815878,-0.1490097,-0.13788962,0.08676003,-0.033363793,0.09121482,0.13608767,0.047527198,-0.115569845,0.07860102,-0.016823756,-0.0406582,-0.042228192,0.11415624,0.06114159,0.0006151047,0.0058453907,-0.0767911,0.06137661,0.061284535,-0.06070138,0.07651618,-0.033891186,-0.11609975,-0.06442644,-0.13147786,0.14918686,-0.096654855,0.096403085,0.090037026,0.103419356,-0.07271194,0.02276519,0.07386554,0.0519599,0.05190725,-0.021778164,0.122421674,0.08754366,-0.09480061,0.029490216,0.065820254,0.028185204,0.07040753
-0.20340268,0.00459596,0.002676893,0.010739388,0.0061858753,-0.09917262,0.0051144753,-0.13047114,-0.19489464,-0.005740838,-0.18383154,-0.08677646,-0.14027973,-0.08819285,-0.1815726,-0.20224136,-0.013754052,0.09471037,-0.021866368,-0.24276683,-0.073714845,-0.01538056,-0.051620338,0.05942792,-0.14015456,-0.16145094,-0.14764905,-0.09809042,0.055072926,-0.18230757,0.017629707,-0.13379426,-0.104574144,0.024242679,-0.08171989,0.04925298,-0.175093,-0.13393278,0.06337702,0.063334934,0.023398299,0.028543998,-0.0051906668,-0.06034226,-0.066076,0.06644331,-0.16585022,-0.12011289,-0.28927192,0.056287967
0.02040816,0.0027119701,-0.06886726,-0.09192471,0.12483584,0.050928164,-0.016630473,0.10614787,0.059939608,0.05762359,0.055068202,-0.10791874,0.05344872,-0.035224553,0.07205485,0.12994854,-0.042502046,0.02132344,0.005959505,0.140906,-0.0008595507,-0.023948003,-0.05775108,0.13609426,-0.042060252,0.011425638,0.15230586,-0.023928627,0.1384292,-0.06618289,-0.08539466,0.047873683,-0.07522591,-0.07433242,-0.06457506,0.09373007,-0.037175573,-0.11254627,-0.10874309,0.010915676,0.060636893,0.016277786,0.12206815,-0.06686468,0.045476187,-0.023924742,0.12333397,0.035818122,0.04870314,0.027436033
-0.03659768,-0.106524274,-0.011683658,-0.07825021,-0.05254598,-0.11678909,-0.025971351,-0.15415534,-0.18790166,-0.068257175,-0.11725894,0.08484064,0.020161234,-0.08669799,-0.08971768,-0.25712034,-0.20201723,0.05910564,-0.13371912,-0.1475098,-0.013977733,0.09310267,-0.06774286,-0.09615982,0.01830435,-0.13572997,-0.02219394,-0.15069973,0.03519366,-0.17075367,-0.13800406,-0.15003426,-0.0023808295,0.0752541,-0.101168565,0.08967625,-0.22982055,0.06086542,-0.08808078,0.050292607,-0.067708254,-0.13117136,0.03458795,0.053409185,0.07200609,-0.14470327,0.048553202,-0.05187321,-0.0626367,-0.06467537
0.1377893,-0.24704546,-0.026375154,0.071145445,0.05207117,-0.08538949,-0.052629244,0.034194373,-0.14453954,-0.11321422,-0.1062921,-0.10291702,-0.23793462,-0.06791649,-0.09712933,0.0041336203,-0.057223085,-0.06265241,0.009528572,-0.12930349,-0.02576134,-0.19996214,-0.09187523,-0.10901395,-0.026104862,0.098210305,-0.06908063,-0.26426956,-0.11966601,0.1066806,-0.12839372,-0.006957598,-0.22592117,-0.19625714,-0.13928467,-0.11923933,0.06186177,0.029310258,-0.14129683,0.03839671,-0.030260447,-0.042219665,-0.12238025,0.032999422,-0.09005433,0.028542116,-0.18017098,-0.14072508,0.13301231,-0.038866866
-0.18957618,0.03521235,-0.09570218,0.0053060562,-0.1627812,-0.0371564,-0.00034511153,-0.017092632,0.0013955431,-0.112806104,-0.06831993,-0.12761338,-0.09495318,-0.09189808,-0.15363264,-0.27794683,-0.16954574,0.03538787,-0.020668648,-0.06469233,-0.11935285,0.019844254,0.047076955,-0.13640903,0.017974675,-0.1940213,-0.06372356,0.036449872,0.074734405,-0.25506628,-0.13800156,9.608608e-05,-0.1489218,-0.0027817306,-0.15367891,-0.20808357,-0.12949514,-0.12625343,-0.12349381,0.08737507,0.068176836,-0.099036545,-0.06449944,0.05931191,0.052539974,-0.005968027,0.01099477,-0.081061415,-0.18676144,-0.17389137
-0.024233477,0.05419607,-0.111672334,-0.07951287,-0.057149027,0.047820628,0.027422205,-0.11865911,-0.019104378,-0.14160034,-0.07400118,0.04000385,-0.037373364,-0.13371836,-0.07256937,-0.012724858,0.023424627,-0.036871735,0.016013132,-0.0452761,-0.06233358,-0.10262449,-0.06830928,-0.07633808,0.04911939,-0.21564314,-0.009605665,-0.04084416,-0.08586269,0.0073358207,-0.10138048,-0.09860565,-0.07156755,-0.084446855,-0.035531316,0.017219035,-0.20729905,0.05551849,0.039973512,-0.027876215,-0.011828909,-0.016379219,0.03593842,0.03519346,0.06327078,-0.0982603,-0.038846653,0.054504756,-0.15841779,-0.14447871
0.008887625,0.05018319,0.07845262,0.014825564,-0.13084523,0.09198858,-0.0045920927,0.022328073,-0.24698146,-0.17247672,-0.005736314,0.061969843,0.055804107,-0.013032553,-0.030639833,-0.082269005,-0.013069637,-0.07925442,-0.086730465,-0.04249024,-0.004459989,-0.16605502,0.008458197,0.02355074,0.038647655,-0.14530827,-0.082621865,-0.17898089,-0.010249546,0.049360484,-0.081656486,0.051749382,-0.004769299,0.04846918,-0.12016572,-0.09145492,-0.067134924,-0.1833814,0.013266885,-0.16589639,-0.0018860388,0.039979167,0.088566534,-0.15011056,-0.12109974,-0.13473248,-0.10282867,-0.081894904,-0.056451086,0.053131886
