0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
-0.065172166,-0.07888954,0.02483571,0.08945001,0.05619665,-0.01074276,0.018874891,-0.018247027,-0.034665525,-0.029264232,0.055208974,0.0036727106,0.023698542,0.029705742,0.09025599,-0.006287312,0.08573841,-0.017370038,-0.067843586,-0.08029063,-0.004561036,0.045140143,0.123923935,0.051953793,-0.12046085,0.10241832,-0.092211194,-0.01879193,-0.07204747,0.021757789,0.061230812,-0.020486847,0.06967591,0.056846883,-0.0079093855,0.084125206,0.067471,0.07303637,-0.049079973,0.11075613,0.022398572,0.0021405907,-0.012823413,-0.04948244,-0.08456075,-0.050622962,0.059769213,-0.08029006,-0.20517695,-0.073350646
-0.041457087,-0.075128525,0.09139207,-0.07088806,0.05034212,-0.045715243,-0.117435515,0.022097165,-0.10784355,-0.015886962,0.08415351,0.007180511,-0.03877205,0.002802083,0.061868493,-0.039259385,-0.101464786,0.049928837,-0.12599398,0.02569174,-0.016181357,0.079635,0.0028041922,-0.11350049,-0.08015435,0.019219013,-0.061373014,0.04012592,-0.046345945,-0.018865786,-0.001143418,-0.16256598,-0.17883268,-0.017648792,-0.04342357,-0.00080967124,-0.065538846,-0.17925543,-0.0037779333,0.011352156,-0.07625877,-0.015248815,-0.027469905,-0.08611517,-0.05456937,0.11316468,-0.10062576,-0.018503431,-0.0693357,-0.14504328
0.0032817556,0.032926407,0.05150238,-0.02326511,-0.059751287,0.010091868,0.08373591,-0.057399437,0.013006006,0.07154536,-0.0012158512,-0.02278036,0.0045217113,0.042985205,0.041758236,-0.07219582,0.089674376,0.051623728,-0.035525493,0.048159238,0.046138782,0.013008478,-0.1100217,-0.02889027,-0.10585969,0.069840215,0.067219436,0.042070054,-0.011495822,-0.0064786263,0.06500152,-0.032894112,0.082198404,0.02830191,0.023032678,0.022340233,0.11014885,0.103070684,-0.12583898,-0.013421796,0.07811432,0.03240265,-0.12716435,-0.21390967,0.0077860225,-0.0026324694,-0.054403756,0.0040049893,0.066838175,-0.0701636
0.095879465,-0.06714103,0.09763497,-0.07563532,-0.012499172,-0.07329264,0.027033715,0.0046072155,0.046772208,0.00738536,0.022023225,0.013780123,0.005098966,-0.025413983,0.0662488,-0.10353884,0.12473837,-0.070038244,0.020128554,-0.062111426,0.014369499,-0.13414533,0.049218472,0.08173644,0.08490116,0.06806014,0.09739291,0.03839959,0.037763357,-0.06742403,0.13290651,0.06107744,-0.02070782,0.03384415,0.10184016,0.062243745,-0.038433127,0.041074615,-0.046723876,-0.124238074,-0.040942997,0.09974818,0.07333351,-0.055782277,0.011481898,0.034490593,0.07148107,0.043145854,0.10299972,-0.047032747
-0.0012478082,-0.102301545,-0.059995785,-0.11681462,-0.066449165,0.09079562,-0.017778827,0.04936479,-0.2173531,0.017249228,-0.111074,-0.04725277,-0.030002372,0.031475183,-0.04487601,-0.03288911,0.07501506,-0.01892752,-0.13555847,-0.10426627,0.06577158,0.17470767,-0.014159633,-0.025795698,-0.006325522,0.032215387,-0.13607804,-0.081283554,0.055266403,0.024460267,-0.097920716,-0.06836293,-0.11218233,-0.0015466922,0.004542438,-0.04672637,0.024483709,0.019748263,0.014276748,-0.061065346,-0.10389112,-0.0776154,0.011819667,0.02929287,0.07379571,0.06310366,0.043736704,0.0607093,-0.0038265707,-0.05626318
-0.018095804,-0.08061259,0.097547434,0.061188333,-0.06402102,-0.06271331,0.015610241,-0.024430374,0.042933878,-0.10267753,0.066244885,-0.039240446,0.16330633,-0.0033014251,0.040086515,0.007085876,0.082623795,-0.105819546,-0.11424345,-0.03529803,-0.024480086,0.01962002,0.08172596,-0.048164435,-0.028806217,-0.024125496,-0.040210567,-0.0974385,-0.12014802,-0.040241826,0.008125618,0.004079654,0.01755033,-0.026178204,0.043695007,0.06584584,0.023405893,0.015248904,0.017501824,-0.03709317,0.0921176,0.037642356,-0.021371024,-0.07837323,0.028090235,0.01637537,-0.04945056,-0.03578766,-0.06285894,-0.039880283
0.056647677,0.046040397,-0.11579161,0.0775787,-0.090258226,-0.07064233,0.09944531,-0.035946567,-0.03863285,-0.033272736,0.074267864,0.08420437,0.02143677,-0.022994334,0.059784915,-0.0793658,0.004847413,-0.015559876,0.0055236504,0.032821506,-0.05447112,-0.099947535,-0.16153485,-0.097811654,0.0034552645,-0.074642405,-0.092435,-0.0009895357,0.08361593,0.031024754,-0.01831943,-0.119980626,-0.071936615,0.03190951,-0.047603764,-0.10240437,0.06712237,-0.011654905,0.11523983,-0.099980794,0.06080146,-0.23961592,0.08375781,-0.14674404,-0.058449786,-0.040599868,-0.0017147798,0.038554516,0.08148357,0.060459282
0.119793974,0.005778084,0.036407094,-0.017140826,-0.040421203,-0.008124689,-0.0245146,-0.12107879,-0.032821614,-0.15799204,0.10564151,-0.01228439,0.021996783,0.034103062,-0.15720321,0.058815908,-0.03690277,0.16061972,-0.02282667,0.0646119,0.0036075006,0.004091176,0.11139127,0.1372324,0.039173096,-0.008164256,0.0845525,0.026778154,0.104245454,0.036701072,0.13791904,0.044013582,-0.033981677,0.015642123,0.030077852,-0.009361356,0.043213632,-0.031745624,-0.06514421,-0.06039848,0.012305229,-0.056329243,-0.05001294,-0.15288174,0.015436195,0.018998267,0.04940357,0.110900775,-0.005490467,0.001175926
-0.11017178,-0.0367059,0.0938282,-0.017821271,0.011557804,-0.054289874,0.13322249,0.08708688,0.077038564,-0.10193085,-0.12538348,-0.00961765,0.08355795,-0.03979657,0.08769726,-0.042535298,-0.120320335,0.08259421,-0.036656823,-0.08614782,0.12651755,-0.1324428,0.10042188,0.043352343,-0.03881122,0.010706742,0.017289663,-0.015127307,0.009799571,0.036773622,-0.0034069736,0.081424914,-0.0011369733,-0.037765652,0.033607967,0.014001174,-0.076113746,-0.0439642,0.15782255,0.084929116,0.100282334,-0.105734624,0.05801648,0.027359996,0.07004335,0.016812356,0.050163113,0.03940122,0.012509723,-0.038833566
0.036347095,-0.01563821,0.0037993204,0.04445015,0.080192775,-0.03265798,0.02383453,0.03862052,-0.009561762,-0.035912775,0.08264275,-0.08533361,0.19560699,-0.14446014,-0.022767646,0.13584022,0.048199542,0.0312795,-0.015701022,-0.044043317,-0.023909856,0.053458,0.022755217,0.12809059,-0.046112135,-0.055145115,-0.043663584,0.152512,0.068990394,0.13676074,-0.02334044,-0.007837807,0.037885696,-0.046382844,-0.04121025,0.08786308,0.017156415,0.003266387,0.03495716,-0.2019596,-0.046029963,0.006334352,-0.050637435,0.10743309,0.14828745,0.016885163,0.06401151,0.03647165,-0.009142445,0.020369988
