Date,BZ=F,EURUSD=X,GBPUSD=X,GC=F,HG=F,NG=F,SI=F,USDIDR=X,^GDAXI,^GSPC,^IXIC,^JKSE
2020-11-25,48.61000061035156,1.1900511980056763,1.3363267183303833,1805.699951171875,3.312000036239624,2.8959999084472656,23.356000900268555,14121.7998046875,13289.7998046875,3629.64990234375,12094.400390625,5679.2470703125
2020-11-26,,1.1920002698898315,1.3385447263717651,,,,,14127.470703125,13286.5703125,,,5759.916015625
2020-11-27,48.18000030517578,1.191599726676941,1.3354523181915283,1781.9000244140625,3.3994998931884766,2.8429999351501465,22.55299949645996,13897.6689453125,13335.6796875,3638.35009765625,12205.849609375,5783.3349609375
2020-11-30,47.59000015258789,1.1971460580825806,1.333191156387329,1775.699951171875,3.4205000400543213,2.881999969482422,22.534000396728516,14061.64453125,13291.16015625,3621.6298828125,12198.740234375,5612.4150390625
2020-12-01,47.41999816894531,1.193816065788269,1.3336889743804932,1814.0999755859375,3.4679999351501465,2.880000114440918,24.033000946044922,14094.935546875,13382.2998046875,3662.449951171875,12355.1103515625,5724.7421875
2020-12-02,48.25,1.2074378728866577,1.3422638177871704,1825.699951171875,3.4749999046325684,2.7799999713897705,24.024999618530273,14175.0,13313.240234375,3669.010009765625,12349.3701171875,5813.98681640625
2020-12-03,48.709999084472656,1.2114603519439697,1.3370771408081055,1836.800048828125,3.4790000915527344,2.506999969482422,24.086999893188477,14076.419921875,13252.8603515625,3666.719970703125,12377.1796875,5822.94189453125
2020-12-04,49.25,1.2145650386810303,1.345496654510498,1835.9000244140625,3.5139999389648438,2.575000047683716,24.202999114990234,14092.798828125,13298.9599609375,3699.1201171875,12464.23046875,5810.48291015625
2020-12-07,48.790000915527344,1.212135910987854,1.3417415618896484,1861.800048828125,3.508500099182129,2.4059998989105225,24.740999221801758,14076.490234375,13271.0,3691.9599609375,12519.9501953125,5930.7587890625
2020-12-08,48.84000015258789,1.2113136053085327,1.3357375860214233,1870.800048828125,3.49399995803833,2.3989999294281006,24.68400001525879,14143.0,13278.490234375,3702.25,12582.76953125,5944.4091796875
2020-12-09,48.86000061035156,1.2110936641693115,1.3365589380264282,1834.5999755859375,3.507999897003174,2.441999912261963,23.93000030517578,14083.0107421875,13340.259765625,3672.820068359375,12338.9501953125,
2020-12-10,50.25,1.207875370979309,1.3367018699645996,1833.5999755859375,3.570499897003174,2.552999973297119,24.0310001373291,14150.0,13295.73046875,3668.10009765625,12405.8095703125,5933.6982421875
2020-12-11,49.970001220703125,1.2144293785095215,1.3305658102035522,1839.800048828125,3.5239999294281006,2.5910000801086426,24.031999588012695,14082.5927734375,13114.2998046875,3663.4599609375,12377.8701171875,5938.3291015625
2020-12-14,50.290000915527344,1.213340401649475,1.3318239450454712,1828.699951171875,3.5220000743865967,2.681999921798706,23.985000610351562,14069.1572265625,13223.16015625,3647.489990234375,12440.0400390625,6012.51611328125
2020-12-15,50.7599983215332,1.214889645576477,1.3330844640731812,1852.300048828125,3.5380001068115234,2.681999921798706,24.58099937438965,14221.900390625,13362.8701171875,3694.6201171875,12595.0595703125,6010.1279296875
2020-12-16,51.08000183105469,1.2154301404953003,1.3444474935531616,1856.0999755859375,3.553999900817871,2.677000045776367,24.985000610351562,14190.0,13565.98046875,3701.169921875,12658.1904296875,6118.40185546875
2020-12-17,51.5,1.2199585437774658,1.3502929210662842,1887.199951171875,3.5969998836517334,2.635999917984009,26.100000381469727,14070.537109375,13667.25,3722.47998046875,12764.75,6113.3818359375
2020-12-18,52.2599983215332,1.226271629333496,1.3570178747177124,1885.699951171875,3.628499984741211,2.700000047683716,25.948999404907227,14083.8505859375,13630.509765625,3709.409912109375,12755.6396484375,6104.32421875
2020-12-21,50.90999984741211,1.221612811088562,1.3401951789855957,1879.199951171875,3.572999954223633,2.7049999237060547,26.277999877929688,14068.9375,13246.2998046875,3694.919921875,12742.51953125,6165.6240234375
2020-12-22,50.08000183105469,1.2236906290054321,1.3449536561965942,1866.5999755859375,3.5179998874664307,2.7799999713897705,25.43400001525879,14100.7314453125,13418.1103515625,3687.260009765625,12807.919921875,6023.2890625
2020-12-23,51.20000076293945,1.2186651229858398,1.339943766593933,1874.699951171875,3.552000045776367,2.6080000400543213,25.823999404907227,14324.2001953125,13587.23046875,3690.010009765625,12771.1103515625,6008.708984375
2020-12-24,51.290000915527344,1.2191405296325684,1.3505300283432007,1879.9000244140625,3.559999942779541,2.5179998874664307,25.81100082397461,14146.9013671875,,3703.06005859375,12804.73046875,
2020-12-25,,1.2184720039367676,1.3552008867263794,,,,,14148.6435546875,,,,
2020-12-28,50.86000061035156,1.2205095291137695,1.3572388887405396,1877.199951171875,3.569999933242798,2.305000066757202,26.459999084472656,13911.1435546875,13790.2900390625,3735.360107421875,12899.419921875,6093.55419921875
2020-12-29,51.09000015258789,1.2223445177078247,1.3466018438339233,1879.699951171875,3.552999973297119,2.4670000076293945,26.13800048828125,14126.1201171875,13761.3798828125,3727.0400390625,12850.2197265625,6036.173828125
2020-12-30,51.34000015258789,1.225295066833496,1.3499903678894043,1891.0,3.5429999828338623,2.421999931335449,26.488000869750977,14069.9091796875,13718.7802734375,3732.0400390625,12870.0,5979.0732421875
2020-12-31,51.79999923706055,1.2299896478652954,1.36306631565094,1893.0999755859375,3.5139999389648438,2.5390000343322754,26.332000732421875,13832.5595703125,,3756.070068359375,12888.2802734375,
2021-01-01,,1.218026876449585,1.3673007488250732,,,,,13932.3740234375,,,,
2021-01-04,51.09000015258789,1.2250697612762451,1.3684196472167969,1944.699951171875,3.552999973297119,2.5810000896453857,27.284000396728516,14022.5009765625,13726.740234375,3700.64990234375,12698.4501953125,6104.89794921875
2021-01-05,53.599998474121094,1.2251598834991455,1.3571596145629883,1952.699951171875,3.640500068664551,2.7019999027252197,27.570999145507812,13931.400390625,13651.2197265625,3726.860107421875,12818.9599609375,6137.3427734375
2021-01-06,54.29999923706055,1.230027437210083,1.3629549741744995,1906.9000244140625,3.6500000953674316,2.7160000801086426,26.972999572753906,13930.0,13891.9697265625,3748.139892578125,12740.7900390625,6065.68212890625
2021-01-07,54.380001068115234,1.2341108322143555,1.3625277280807495,1912.300048828125,3.695499897003174,2.7290000915527344,27.200000762939453,13951.5,13968.240234375,3803.7900390625,13067.48046875,6153.6328125
